"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"15/06/2017 18:00:00 - 15/06/2017 19:00:00","BZN|DK1","Without Sequence","36.90","",""
"15/06/2017 19:00:00 - 15/06/2017 20:00:00","BZN|DK1","Without Sequence","37.01","",""
"15/06/2017 20:00:00 - 15/06/2017 21:00:00","BZN|DK1","Without Sequence","36.62","",""
"15/06/2017 21:00:00 - 15/06/2017 22:00:00","BZN|DK1","Without Sequence","35.02","",""
"15/06/2017 22:00:00 - 15/06/2017 23:00:00","BZN|DK1","Without Sequence","34.58","",""
"15/06/2017 23:00:00 - 16/06/2017 00:00:00","BZN|DK1","Without Sequence","29.28","",""
"16/06/2017 00:00:00 - 16/06/2017 01:00:00","BZN|DK1","Without Sequence","24.74","",""
"16/06/2017 01:00:00 - 16/06/2017 02:00:00","BZN|DK1","Without Sequence","23.35","",""
"16/06/2017 02:00:00 - 16/06/2017 03:00:00","BZN|DK1","Without Sequence","22.00","",""
"16/06/2017 03:00:00 - 16/06/2017 04:00:00","BZN|DK1","Without Sequence","21.07","",""
"16/06/2017 04:00:00 - 16/06/2017 05:00:00","BZN|DK1","Without Sequence","21.05","",""
"16/06/2017 05:00:00 - 16/06/2017 06:00:00","BZN|DK1","Without Sequence","22.41","",""
"16/06/2017 06:00:00 - 16/06/2017 07:00:00","BZN|DK1","Without Sequence","25.94","",""
"16/06/2017 07:00:00 - 16/06/2017 08:00:00","BZN|DK1","Without Sequence","30.77","",""
"16/06/2017 08:00:00 - 16/06/2017 09:00:00","BZN|DK1","Without Sequence","27.97","",""
"16/06/2017 09:00:00 - 16/06/2017 10:00:00","BZN|DK1","Without Sequence","27.32","",""
"16/06/2017 10:00:00 - 16/06/2017 11:00:00","BZN|DK1","Without Sequence","21.97","",""
"16/06/2017 11:00:00 - 16/06/2017 12:00:00","BZN|DK1","Without Sequence","18.84","",""
"16/06/2017 12:00:00 - 16/06/2017 13:00:00","BZN|DK1","Without Sequence","9.82","",""
"16/06/2017 13:00:00 - 16/06/2017 14:00:00","BZN|DK1","Without Sequence","7.53","",""
"16/06/2017 14:00:00 - 16/06/2017 15:00:00","BZN|DK1","Without Sequence","0.88","",""
"16/06/2017 15:00:00 - 16/06/2017 16:00:00","BZN|DK1","Without Sequence","1.52","",""
"16/06/2017 16:00:00 - 16/06/2017 17:00:00","BZN|DK1","Without Sequence","7.51","",""
"16/06/2017 17:00:00 - 16/06/2017 18:00:00","BZN|DK1","Without Sequence","10.10","",""
"16/06/2017 18:00:00 - 16/06/2017 19:00:00","BZN|DK1","Without Sequence","20.73","",""
"16/06/2017 19:00:00 - 16/06/2017 20:00:00","BZN|DK1","Without Sequence","24.04","",""
"16/06/2017 20:00:00 - 16/06/2017 21:00:00","BZN|DK1","Without Sequence","23.05","",""
"16/06/2017 21:00:00 - 16/06/2017 22:00:00","BZN|DK1","Without Sequence","22.96","",""
"16/06/2017 22:00:00 - 16/06/2017 23:00:00","BZN|DK1","Without Sequence","23.23","",""
"16/06/2017 23:00:00 - 17/06/2017 00:00:00","BZN|DK1","Without Sequence","21.83","",""
"17/06/2017 00:00:00 - 17/06/2017 01:00:00","BZN|DK1","Without Sequence","19.81","",""
"17/06/2017 01:00:00 - 17/06/2017 02:00:00","BZN|DK1","Without Sequence","14.97","",""
"17/06/2017 02:00:00 - 17/06/2017 03:00:00","BZN|DK1","Without Sequence","17.08","",""
"17/06/2017 03:00:00 - 17/06/2017 04:00:00","BZN|DK1","Without Sequence","19.49","",""
"17/06/2017 04:00:00 - 17/06/2017 05:00:00","BZN|DK1","Without Sequence","18.46","",""
"17/06/2017 05:00:00 - 17/06/2017 06:00:00","BZN|DK1","Without Sequence","19.77","",""
"17/06/2017 06:00:00 - 17/06/2017 07:00:00","BZN|DK1","Without Sequence","19.14","",""
"17/06/2017 07:00:00 - 17/06/2017 08:00:00","BZN|DK1","Without Sequence","21.00","",""
"17/06/2017 08:00:00 - 17/06/2017 09:00:00","BZN|DK1","Without Sequence","23.01","",""
"17/06/2017 09:00:00 - 17/06/2017 10:00:00","BZN|DK1","Without Sequence","23.49","",""
"17/06/2017 10:00:00 - 17/06/2017 11:00:00","BZN|DK1","Without Sequence","23.24","",""
"17/06/2017 11:00:00 - 17/06/2017 12:00:00","BZN|DK1","Without Sequence","23.09","",""
"17/06/2017 12:00:00 - 17/06/2017 13:00:00","BZN|DK1","Without Sequence","22.82","",""
"17/06/2017 13:00:00 - 17/06/2017 14:00:00","BZN|DK1","Without Sequence","22.55","",""
"17/06/2017 14:00:00 - 17/06/2017 15:00:00","BZN|DK1","Without Sequence","20.81","",""
"17/06/2017 15:00:00 - 17/06/2017 16:00:00","BZN|DK1","Without Sequence","20.10","",""
"17/06/2017 16:00:00 - 17/06/2017 17:00:00","BZN|DK1","Without Sequence","22.68","",""
"17/06/2017 17:00:00 - 17/06/2017 18:00:00","BZN|DK1","Without Sequence","27.62","",""
"17/06/2017 18:00:00 - 17/06/2017 19:00:00","BZN|DK1","Without Sequence","31.63","",""
"17/06/2017 19:00:00 - 17/06/2017 20:00:00","BZN|DK1","Without Sequence","35.10","",""
"17/06/2017 20:00:00 - 17/06/2017 21:00:00","BZN|DK1","Without Sequence","35.83","",""
"17/06/2017 21:00:00 - 17/06/2017 22:00:00","BZN|DK1","Without Sequence","36.97","",""
"17/06/2017 22:00:00 - 17/06/2017 23:00:00","BZN|DK1","Without Sequence","38.00","",""
"17/06/2017 23:00:00 - 18/06/2017 00:00:00","BZN|DK1","Without Sequence","35.85","",""
"18/06/2017 00:00:00 - 18/06/2017 01:00:00","BZN|DK1","Without Sequence","35.99","",""
"18/06/2017 01:00:00 - 18/06/2017 02:00:00","BZN|DK1","Without Sequence","30.08","",""
"18/06/2017 02:00:00 - 18/06/2017 03:00:00","BZN|DK1","Without Sequence","28.53","",""
"18/06/2017 03:00:00 - 18/06/2017 04:00:00","BZN|DK1","Without Sequence","26.81","",""
"18/06/2017 04:00:00 - 18/06/2017 05:00:00","BZN|DK1","Without Sequence","25.11","",""
"18/06/2017 05:00:00 - 18/06/2017 06:00:00","BZN|DK1","Without Sequence","24.29","",""
"18/06/2017 06:00:00 - 18/06/2017 07:00:00","BZN|DK1","Without Sequence","24.33","",""
"18/06/2017 07:00:00 - 18/06/2017 08:00:00","BZN|DK1","Without Sequence","25.68","",""
"18/06/2017 08:00:00 - 18/06/2017 09:00:00","BZN|DK1","Without Sequence","25.54","",""
"18/06/2017 09:00:00 - 18/06/2017 10:00:00","BZN|DK1","Without Sequence","24.40","",""
"18/06/2017 10:00:00 - 18/06/2017 11:00:00","BZN|DK1","Without Sequence","24.34","",""
"18/06/2017 11:00:00 - 18/06/2017 12:00:00","BZN|DK1","Without Sequence","24.24","",""
"18/06/2017 12:00:00 - 18/06/2017 13:00:00","BZN|DK1","Without Sequence","24.13","",""
"18/06/2017 13:00:00 - 18/06/2017 14:00:00","BZN|DK1","Without Sequence","23.53","",""
"18/06/2017 14:00:00 - 18/06/2017 15:00:00","BZN|DK1","Without Sequence","21.98","",""
"18/06/2017 15:00:00 - 18/06/2017 16:00:00","BZN|DK1","Without Sequence","22.90","",""
"18/06/2017 16:00:00 - 18/06/2017 17:00:00","BZN|DK1","Without Sequence","23.60","",""
"18/06/2017 17:00:00 - 18/06/2017 18:00:00","BZN|DK1","Without Sequence","27.18","",""
"18/06/2017 18:00:00 - 18/06/2017 19:00:00","BZN|DK1","Without Sequence","33.52","",""
"18/06/2017 19:00:00 - 18/06/2017 20:00:00","BZN|DK1","Without Sequence","37.48","",""
"18/06/2017 20:00:00 - 18/06/2017 21:00:00","BZN|DK1","Without Sequence","38.98","",""
"18/06/2017 21:00:00 - 18/06/2017 22:00:00","BZN|DK1","Without Sequence","39.09","",""
"18/06/2017 22:00:00 - 18/06/2017 23:00:00","BZN|DK1","Without Sequence","41.22","",""
"18/06/2017 23:00:00 - 19/06/2017 00:00:00","BZN|DK1","Without Sequence","37.08","",""
"19/06/2017 00:00:00 - 19/06/2017 01:00:00","BZN|DK1","Without Sequence","24.08","",""
"19/06/2017 01:00:00 - 19/06/2017 02:00:00","BZN|DK1","Without Sequence","23.76","",""
"19/06/2017 02:00:00 - 19/06/2017 03:00:00","BZN|DK1","Without Sequence","23.32","",""
"19/06/2017 03:00:00 - 19/06/2017 04:00:00","BZN|DK1","Without Sequence","23.12","",""
"19/06/2017 04:00:00 - 19/06/2017 05:00:00","BZN|DK1","Without Sequence","28.57","",""
"19/06/2017 05:00:00 - 19/06/2017 06:00:00","BZN|DK1","Without Sequence","29.10","",""
"19/06/2017 06:00:00 - 19/06/2017 07:00:00","BZN|DK1","Without Sequence","38.30","",""
"19/06/2017 07:00:00 - 19/06/2017 08:00:00","BZN|DK1","Without Sequence","42.97","",""
"19/06/2017 08:00:00 - 19/06/2017 09:00:00","BZN|DK1","Without Sequence","44.03","",""
"19/06/2017 09:00:00 - 19/06/2017 10:00:00","BZN|DK1","Without Sequence","40.98","",""
"19/06/2017 10:00:00 - 19/06/2017 11:00:00","BZN|DK1","Without Sequence","38.24","",""
"19/06/2017 11:00:00 - 19/06/2017 12:00:00","BZN|DK1","Without Sequence","38.49","",""
"19/06/2017 12:00:00 - 19/06/2017 13:00:00","BZN|DK1","Without Sequence","34.96","",""
"19/06/2017 13:00:00 - 19/06/2017 14:00:00","BZN|DK1","Without Sequence","35.06","",""
"19/06/2017 14:00:00 - 19/06/2017 15:00:00","BZN|DK1","Without Sequence","35.88","",""
"19/06/2017 15:00:00 - 19/06/2017 16:00:00","BZN|DK1","Without Sequence","38.33","",""
"19/06/2017 16:00:00 - 19/06/2017 17:00:00","BZN|DK1","Without Sequence","39.51","",""
"19/06/2017 17:00:00 - 19/06/2017 18:00:00","BZN|DK1","Without Sequence","42.10","",""
"19/06/2017 18:00:00 - 19/06/2017 19:00:00","BZN|DK1","Without Sequence","45.60","",""
"19/06/2017 19:00:00 - 19/06/2017 20:00:00","BZN|DK1","Without Sequence","49.99","",""
"19/06/2017 20:00:00 - 19/06/2017 21:00:00","BZN|DK1","Without Sequence","45.40","",""
"19/06/2017 21:00:00 - 19/06/2017 22:00:00","BZN|DK1","Without Sequence","44.13","",""
"19/06/2017 22:00:00 - 19/06/2017 23:00:00","BZN|DK1","Without Sequence","43.68","",""
"19/06/2017 23:00:00 - 20/06/2017 00:00:00","BZN|DK1","Without Sequence","36.66","",""
"20/06/2017 00:00:00 - 20/06/2017 01:00:00","BZN|DK1","Without Sequence","24.35","",""
"20/06/2017 01:00:00 - 20/06/2017 02:00:00","BZN|DK1","Without Sequence","23.71","",""
"20/06/2017 02:00:00 - 20/06/2017 03:00:00","BZN|DK1","Without Sequence","23.01","",""
"20/06/2017 03:00:00 - 20/06/2017 04:00:00","BZN|DK1","Without Sequence","22.63","",""
"20/06/2017 04:00:00 - 20/06/2017 05:00:00","BZN|DK1","Without Sequence","22.81","",""
"20/06/2017 05:00:00 - 20/06/2017 06:00:00","BZN|DK1","Without Sequence","23.64","",""
"20/06/2017 06:00:00 - 20/06/2017 07:00:00","BZN|DK1","Without Sequence","26.90","",""
"20/06/2017 07:00:00 - 20/06/2017 08:00:00","BZN|DK1","Without Sequence","30.70","",""
"20/06/2017 08:00:00 - 20/06/2017 09:00:00","BZN|DK1","Without Sequence","32.84","",""
"20/06/2017 09:00:00 - 20/06/2017 10:00:00","BZN|DK1","Without Sequence","30.47","",""
"20/06/2017 10:00:00 - 20/06/2017 11:00:00","BZN|DK1","Without Sequence","30.72","",""
"20/06/2017 11:00:00 - 20/06/2017 12:00:00","BZN|DK1","Without Sequence","28.26","",""
"20/06/2017 12:00:00 - 20/06/2017 13:00:00","BZN|DK1","Without Sequence","26.46","",""
"20/06/2017 13:00:00 - 20/06/2017 14:00:00","BZN|DK1","Without Sequence","25.88","",""
"20/06/2017 14:00:00 - 20/06/2017 15:00:00","BZN|DK1","Without Sequence","25.13","",""
"20/06/2017 15:00:00 - 20/06/2017 16:00:00","BZN|DK1","Without Sequence","24.55","",""
"20/06/2017 16:00:00 - 20/06/2017 17:00:00","BZN|DK1","Without Sequence","24.20","",""
"20/06/2017 17:00:00 - 20/06/2017 18:00:00","BZN|DK1","Without Sequence","24.23","",""
"20/06/2017 18:00:00 - 20/06/2017 19:00:00","BZN|DK1","Without Sequence","24.33","",""
"20/06/2017 19:00:00 - 20/06/2017 20:00:00","BZN|DK1","Without Sequence","24.68","",""
"20/06/2017 20:00:00 - 20/06/2017 21:00:00","BZN|DK1","Without Sequence","24.33","",""
"20/06/2017 21:00:00 - 20/06/2017 22:00:00","BZN|DK1","Without Sequence","24.22","",""
"20/06/2017 22:00:00 - 20/06/2017 23:00:00","BZN|DK1","Without Sequence","24.26","",""
"20/06/2017 23:00:00 - 21/06/2017 00:00:00","BZN|DK1","Without Sequence","23.95","",""
"21/06/2017 00:00:00 - 21/06/2017 01:00:00","BZN|DK1","Without Sequence","23.96","",""
"21/06/2017 01:00:00 - 21/06/2017 02:00:00","BZN|DK1","Without Sequence","23.25","",""
"21/06/2017 02:00:00 - 21/06/2017 03:00:00","BZN|DK1","Without Sequence","23.04","",""
"21/06/2017 03:00:00 - 21/06/2017 04:00:00","BZN|DK1","Without Sequence","22.92","",""
"21/06/2017 04:00:00 - 21/06/2017 05:00:00","BZN|DK1","Without Sequence","22.91","",""
"21/06/2017 05:00:00 - 21/06/2017 06:00:00","BZN|DK1","Without Sequence","24.17","",""
"21/06/2017 06:00:00 - 21/06/2017 07:00:00","BZN|DK1","Without Sequence","38.41","",""
"21/06/2017 07:00:00 - 21/06/2017 08:00:00","BZN|DK1","Without Sequence","44.02","",""
"21/06/2017 08:00:00 - 21/06/2017 09:00:00","BZN|DK1","Without Sequence","44.65","",""
"21/06/2017 09:00:00 - 21/06/2017 10:00:00","BZN|DK1","Without Sequence","43.24","",""
"21/06/2017 10:00:00 - 21/06/2017 11:00:00","BZN|DK1","Without Sequence","40.06","",""
"21/06/2017 11:00:00 - 21/06/2017 12:00:00","BZN|DK1","Without Sequence","39.54","",""
"21/06/2017 12:00:00 - 21/06/2017 13:00:00","BZN|DK1","Without Sequence","37.64","",""
"21/06/2017 13:00:00 - 21/06/2017 14:00:00","BZN|DK1","Without Sequence","36.09","",""
"21/06/2017 14:00:00 - 21/06/2017 15:00:00","BZN|DK1","Without Sequence","33.65","",""
"21/06/2017 15:00:00 - 21/06/2017 16:00:00","BZN|DK1","Without Sequence","34.69","",""
"21/06/2017 16:00:00 - 21/06/2017 17:00:00","BZN|DK1","Without Sequence","38.20","",""
"21/06/2017 17:00:00 - 21/06/2017 18:00:00","BZN|DK1","Without Sequence","45.64","",""
"21/06/2017 18:00:00 - 21/06/2017 19:00:00","BZN|DK1","Without Sequence","50.94","",""
"21/06/2017 19:00:00 - 21/06/2017 20:00:00","BZN|DK1","Without Sequence","56.95","",""
"21/06/2017 20:00:00 - 21/06/2017 21:00:00","BZN|DK1","Without Sequence","51.03","",""
"21/06/2017 21:00:00 - 21/06/2017 22:00:00","BZN|DK1","Without Sequence","45.44","",""
"21/06/2017 22:00:00 - 21/06/2017 23:00:00","BZN|DK1","Without Sequence","44.05","",""
"21/06/2017 23:00:00 - 22/06/2017 00:00:00","BZN|DK1","Without Sequence","36.68","",""
"22/06/2017 00:00:00 - 22/06/2017 01:00:00","BZN|DK1","Without Sequence","35.94","",""
"22/06/2017 01:00:00 - 22/06/2017 02:00:00","BZN|DK1","Without Sequence","34.45","",""
"22/06/2017 02:00:00 - 22/06/2017 03:00:00","BZN|DK1","Without Sequence","32.04","",""
"22/06/2017 03:00:00 - 22/06/2017 04:00:00","BZN|DK1","Without Sequence","30.96","",""
"22/06/2017 04:00:00 - 22/06/2017 05:00:00","BZN|DK1","Without Sequence","29.20","",""
"22/06/2017 05:00:00 - 22/06/2017 06:00:00","BZN|DK1","Without Sequence","30.20","",""
"22/06/2017 06:00:00 - 22/06/2017 07:00:00","BZN|DK1","Without Sequence","36.46","",""
"22/06/2017 07:00:00 - 22/06/2017 08:00:00","BZN|DK1","Without Sequence","42.39","",""
"22/06/2017 08:00:00 - 22/06/2017 09:00:00","BZN|DK1","Without Sequence","44.80","",""
"22/06/2017 09:00:00 - 22/06/2017 10:00:00","BZN|DK1","Without Sequence","40.88","",""
"22/06/2017 10:00:00 - 22/06/2017 11:00:00","BZN|DK1","Without Sequence","38.91","",""
"22/06/2017 11:00:00 - 22/06/2017 12:00:00","BZN|DK1","Without Sequence","37.15","",""
"22/06/2017 12:00:00 - 22/06/2017 13:00:00","BZN|DK1","Without Sequence","34.96","",""
"22/06/2017 13:00:00 - 22/06/2017 14:00:00","BZN|DK1","Without Sequence","31.71","",""
"22/06/2017 14:00:00 - 22/06/2017 15:00:00","BZN|DK1","Without Sequence","30.29","",""
"22/06/2017 15:00:00 - 22/06/2017 16:00:00","BZN|DK1","Without Sequence","30.37","",""
"22/06/2017 16:00:00 - 22/06/2017 17:00:00","BZN|DK1","Without Sequence","30.17","",""
"22/06/2017 17:00:00 - 22/06/2017 18:00:00","BZN|DK1","Without Sequence","37.43","",""
"22/06/2017 18:00:00 - 22/06/2017 19:00:00","BZN|DK1","Without Sequence","39.90","",""
"22/06/2017 19:00:00 - 22/06/2017 20:00:00","BZN|DK1","Without Sequence","41.91","",""
"22/06/2017 20:00:00 - 22/06/2017 21:00:00","BZN|DK1","Without Sequence","38.99","",""
"22/06/2017 21:00:00 - 22/06/2017 22:00:00","BZN|DK1","Without Sequence","37.56","",""
"22/06/2017 22:00:00 - 22/06/2017 23:00:00","BZN|DK1","Without Sequence","36.07","",""
"22/06/2017 23:00:00 - 23/06/2017 00:00:00","BZN|DK1","Without Sequence","30.95","",""
"23/06/2017 00:00:00 - 23/06/2017 01:00:00","BZN|DK1","Without Sequence","25.33","",""
"23/06/2017 01:00:00 - 23/06/2017 02:00:00","BZN|DK1","Without Sequence","23.55","",""
"23/06/2017 02:00:00 - 23/06/2017 03:00:00","BZN|DK1","Without Sequence","22.43","",""
"23/06/2017 03:00:00 - 23/06/2017 04:00:00","BZN|DK1","Without Sequence","21.41","",""
"23/06/2017 04:00:00 - 23/06/2017 05:00:00","BZN|DK1","Without Sequence","21.59","",""
"23/06/2017 05:00:00 - 23/06/2017 06:00:00","BZN|DK1","Without Sequence","23.34","",""
"23/06/2017 06:00:00 - 23/06/2017 07:00:00","BZN|DK1","Without Sequence","26.86","",""
"23/06/2017 07:00:00 - 23/06/2017 08:00:00","BZN|DK1","Without Sequence","36.26","",""
"23/06/2017 08:00:00 - 23/06/2017 09:00:00","BZN|DK1","Without Sequence","38.28","",""
"23/06/2017 09:00:00 - 23/06/2017 10:00:00","BZN|DK1","Without Sequence","34.09","",""
"23/06/2017 10:00:00 - 23/06/2017 11:00:00","BZN|DK1","Without Sequence","30.45","",""
"23/06/2017 11:00:00 - 23/06/2017 12:00:00","BZN|DK1","Without Sequence","29.05","",""
"23/06/2017 12:00:00 - 23/06/2017 13:00:00","BZN|DK1","Without Sequence","27.77","",""
"23/06/2017 13:00:00 - 23/06/2017 14:00:00","BZN|DK1","Without Sequence","26.10","",""
"23/06/2017 14:00:00 - 23/06/2017 15:00:00","BZN|DK1","Without Sequence","25.07","",""
"23/06/2017 15:00:00 - 23/06/2017 16:00:00","BZN|DK1","Without Sequence","24.98","",""
"23/06/2017 16:00:00 - 23/06/2017 17:00:00","BZN|DK1","Without Sequence","25.01","",""
"23/06/2017 17:00:00 - 23/06/2017 18:00:00","BZN|DK1","Without Sequence","27.68","",""
"23/06/2017 18:00:00 - 23/06/2017 19:00:00","BZN|DK1","Without Sequence","27.66","",""
"23/06/2017 19:00:00 - 23/06/2017 20:00:00","BZN|DK1","Without Sequence","27.55","",""
"23/06/2017 20:00:00 - 23/06/2017 21:00:00","BZN|DK1","Without Sequence","25.25","",""
"23/06/2017 21:00:00 - 23/06/2017 22:00:00","BZN|DK1","Without Sequence","25.16","",""
"23/06/2017 22:00:00 - 23/06/2017 23:00:00","BZN|DK1","Without Sequence","25.61","",""
"23/06/2017 23:00:00 - 24/06/2017 00:00:00","BZN|DK1","Without Sequence","25.16","",""
"24/06/2017 00:00:00 - 24/06/2017 01:00:00","BZN|DK1","Without Sequence","25.12","",""
"24/06/2017 01:00:00 - 24/06/2017 02:00:00","BZN|DK1","Without Sequence","23.78","",""
"24/06/2017 02:00:00 - 24/06/2017 03:00:00","BZN|DK1","Without Sequence","23.24","",""
"24/06/2017 03:00:00 - 24/06/2017 04:00:00","BZN|DK1","Without Sequence","22.28","",""
"24/06/2017 04:00:00 - 24/06/2017 05:00:00","BZN|DK1","Without Sequence","20.28","",""
"24/06/2017 05:00:00 - 24/06/2017 06:00:00","BZN|DK1","Without Sequence","19.99","",""
"24/06/2017 06:00:00 - 24/06/2017 07:00:00","BZN|DK1","Without Sequence","22.09","",""
"24/06/2017 07:00:00 - 24/06/2017 08:00:00","BZN|DK1","Without Sequence","23.75","",""
"24/06/2017 08:00:00 - 24/06/2017 09:00:00","BZN|DK1","Without Sequence","24.03","",""
"24/06/2017 09:00:00 - 24/06/2017 10:00:00","BZN|DK1","Without Sequence","24.80","",""
"24/06/2017 10:00:00 - 24/06/2017 11:00:00","BZN|DK1","Without Sequence","22.00","",""
"24/06/2017 11:00:00 - 24/06/2017 12:00:00","BZN|DK1","Without Sequence","22.37","",""
"24/06/2017 12:00:00 - 24/06/2017 13:00:00","BZN|DK1","Without Sequence","22.14","",""
"24/06/2017 13:00:00 - 24/06/2017 14:00:00","BZN|DK1","Without Sequence","21.42","",""
"24/06/2017 14:00:00 - 24/06/2017 15:00:00","BZN|DK1","Without Sequence","20.60","",""
"24/06/2017 15:00:00 - 24/06/2017 16:00:00","BZN|DK1","Without Sequence","19.68","",""
"24/06/2017 16:00:00 - 24/06/2017 17:00:00","BZN|DK1","Without Sequence","15.15","",""
"24/06/2017 17:00:00 - 24/06/2017 18:00:00","BZN|DK1","Without Sequence","20.31","",""
"24/06/2017 18:00:00 - 24/06/2017 19:00:00","BZN|DK1","Without Sequence","29.59","",""
"24/06/2017 19:00:00 - 24/06/2017 20:00:00","BZN|DK1","Without Sequence","23.78","",""
"24/06/2017 20:00:00 - 24/06/2017 21:00:00","BZN|DK1","Without Sequence","23.69","",""
"24/06/2017 21:00:00 - 24/06/2017 22:00:00","BZN|DK1","Without Sequence","23.74","",""
"24/06/2017 22:00:00 - 24/06/2017 23:00:00","BZN|DK1","Without Sequence","23.87","",""
"24/06/2017 23:00:00 - 25/06/2017 00:00:00","BZN|DK1","Without Sequence","23.49","",""
"25/06/2017 00:00:00 - 25/06/2017 01:00:00","BZN|DK1","Without Sequence","23.95","",""
"25/06/2017 01:00:00 - 25/06/2017 02:00:00","BZN|DK1","Without Sequence","23.03","",""
"25/06/2017 02:00:00 - 25/06/2017 03:00:00","BZN|DK1","Without Sequence","20.79","",""
"25/06/2017 03:00:00 - 25/06/2017 04:00:00","BZN|DK1","Without Sequence","18.25","",""
"25/06/2017 04:00:00 - 25/06/2017 05:00:00","BZN|DK1","Without Sequence","14.45","",""
"25/06/2017 05:00:00 - 25/06/2017 06:00:00","BZN|DK1","Without Sequence","10.25","",""
"25/06/2017 06:00:00 - 25/06/2017 07:00:00","BZN|DK1","Without Sequence","10.26","",""
"25/06/2017 07:00:00 - 25/06/2017 08:00:00","BZN|DK1","Without Sequence","17.69","",""
"25/06/2017 08:00:00 - 25/06/2017 09:00:00","BZN|DK1","Without Sequence","19.26","",""
"25/06/2017 09:00:00 - 25/06/2017 10:00:00","BZN|DK1","Without Sequence","21.22","",""
"25/06/2017 10:00:00 - 25/06/2017 11:00:00","BZN|DK1","Without Sequence","13.29","",""
"25/06/2017 11:00:00 - 25/06/2017 12:00:00","BZN|DK1","Without Sequence","13.61","",""
"25/06/2017 12:00:00 - 25/06/2017 13:00:00","BZN|DK1","Without Sequence","11.27","",""
"25/06/2017 13:00:00 - 25/06/2017 14:00:00","BZN|DK1","Without Sequence","7.32","",""
"25/06/2017 14:00:00 - 25/06/2017 15:00:00","BZN|DK1","Without Sequence","0.65","",""
"25/06/2017 15:00:00 - 25/06/2017 16:00:00","BZN|DK1","Without Sequence","3.30","",""
"25/06/2017 16:00:00 - 25/06/2017 17:00:00","BZN|DK1","Without Sequence","8.17","",""
"25/06/2017 17:00:00 - 25/06/2017 18:00:00","BZN|DK1","Without Sequence","17.01","",""
"25/06/2017 18:00:00 - 25/06/2017 19:00:00","BZN|DK1","Without Sequence","21.69","",""
"25/06/2017 19:00:00 - 25/06/2017 20:00:00","BZN|DK1","Without Sequence","23.20","",""
"25/06/2017 20:00:00 - 25/06/2017 21:00:00","BZN|DK1","Without Sequence","23.20","",""
"25/06/2017 21:00:00 - 25/06/2017 22:00:00","BZN|DK1","Without Sequence","23.37","",""
"25/06/2017 22:00:00 - 25/06/2017 23:00:00","BZN|DK1","Without Sequence","23.20","",""
"25/06/2017 23:00:00 - 26/06/2017 00:00:00","BZN|DK1","Without Sequence","21.80","",""
"26/06/2017 00:00:00 - 26/06/2017 01:00:00","BZN|DK1","Without Sequence","21.86","",""
"26/06/2017 01:00:00 - 26/06/2017 02:00:00","BZN|DK1","Without Sequence","20.24","",""
"26/06/2017 02:00:00 - 26/06/2017 03:00:00","BZN|DK1","Without Sequence","17.40","",""
"26/06/2017 03:00:00 - 26/06/2017 04:00:00","BZN|DK1","Without Sequence","16.91","",""
"26/06/2017 04:00:00 - 26/06/2017 05:00:00","BZN|DK1","Without Sequence","16.95","",""
"26/06/2017 05:00:00 - 26/06/2017 06:00:00","BZN|DK1","Without Sequence","19.08","",""
"26/06/2017 06:00:00 - 26/06/2017 07:00:00","BZN|DK1","Without Sequence","26.52","",""
"26/06/2017 07:00:00 - 26/06/2017 08:00:00","BZN|DK1","Without Sequence","23.44","",""
"26/06/2017 08:00:00 - 26/06/2017 09:00:00","BZN|DK1","Without Sequence","24.34","",""
"26/06/2017 09:00:00 - 26/06/2017 10:00:00","BZN|DK1","Without Sequence","23.99","",""
"26/06/2017 10:00:00 - 26/06/2017 11:00:00","BZN|DK1","Without Sequence","23.71","",""
"26/06/2017 11:00:00 - 26/06/2017 12:00:00","BZN|DK1","Without Sequence","23.43","",""
"26/06/2017 12:00:00 - 26/06/2017 13:00:00","BZN|DK1","Without Sequence","23.26","",""
"26/06/2017 13:00:00 - 26/06/2017 14:00:00","BZN|DK1","Without Sequence","23.29","",""
"26/06/2017 14:00:00 - 26/06/2017 15:00:00","BZN|DK1","Without Sequence","23.34","",""
"26/06/2017 15:00:00 - 26/06/2017 16:00:00","BZN|DK1","Without Sequence","23.24","",""
"26/06/2017 16:00:00 - 26/06/2017 17:00:00","BZN|DK1","Without Sequence","23.32","",""
"26/06/2017 17:00:00 - 26/06/2017 18:00:00","BZN|DK1","Without Sequence","23.59","",""
"26/06/2017 18:00:00 - 26/06/2017 19:00:00","BZN|DK1","Without Sequence","26.71","",""
"26/06/2017 19:00:00 - 26/06/2017 20:00:00","BZN|DK1","Without Sequence","26.71","",""
"26/06/2017 20:00:00 - 26/06/2017 21:00:00","BZN|DK1","Without Sequence","26.01","",""
"26/06/2017 21:00:00 - 26/06/2017 22:00:00","BZN|DK1","Without Sequence","26.37","",""
"26/06/2017 22:00:00 - 26/06/2017 23:00:00","BZN|DK1","Without Sequence","25.86","",""
"26/06/2017 23:00:00 - 27/06/2017 00:00:00","BZN|DK1","Without Sequence","23.29","",""
"27/06/2017 00:00:00 - 27/06/2017 01:00:00","BZN|DK1","Without Sequence","23.21","",""
"27/06/2017 01:00:00 - 27/06/2017 02:00:00","BZN|DK1","Without Sequence","22.90","",""
"27/06/2017 02:00:00 - 27/06/2017 03:00:00","BZN|DK1","Without Sequence","22.59","",""
