"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"14/09/2016 09:00:00 - 14/09/2016 10:00:00","BZN|DK1","Without Sequence","34.95","",""
"14/09/2016 10:00:00 - 14/09/2016 11:00:00","BZN|DK1","Without Sequence","30.71","",""
"14/09/2016 11:00:00 - 14/09/2016 12:00:00","BZN|DK1","Without Sequence","31.90","",""
"14/09/2016 12:00:00 - 14/09/2016 13:00:00","BZN|DK1","Without Sequence","27.98","",""
"14/09/2016 13:00:00 - 14/09/2016 14:00:00","BZN|DK1","Without Sequence","27.96","",""
"14/09/2016 14:00:00 - 14/09/2016 15:00:00","BZN|DK1","Without Sequence","27.79","",""
"14/09/2016 15:00:00 - 14/09/2016 16:00:00","BZN|DK1","Without Sequence","26.95","",""
"14/09/2016 16:00:00 - 14/09/2016 17:00:00","BZN|DK1","Without Sequence","28.55","",""
"14/09/2016 17:00:00 - 14/09/2016 18:00:00","BZN|DK1","Without Sequence","32.59","",""
"14/09/2016 18:00:00 - 14/09/2016 19:00:00","BZN|DK1","Without Sequence","32.36","",""
"14/09/2016 19:00:00 - 14/09/2016 20:00:00","BZN|DK1","Without Sequence","31.91","",""
"14/09/2016 20:00:00 - 14/09/2016 21:00:00","BZN|DK1","Without Sequence","30.80","",""
"14/09/2016 21:00:00 - 14/09/2016 22:00:00","BZN|DK1","Without Sequence","26.84","",""
"14/09/2016 22:00:00 - 14/09/2016 23:00:00","BZN|DK1","Without Sequence","24.27","",""
"14/09/2016 23:00:00 - 15/09/2016 00:00:00","BZN|DK1","Without Sequence","22.96","",""
"15/09/2016 00:00:00 - 15/09/2016 01:00:00","BZN|DK1","Without Sequence","22.93","",""
"15/09/2016 01:00:00 - 15/09/2016 02:00:00","BZN|DK1","Without Sequence","21.88","",""
"15/09/2016 02:00:00 - 15/09/2016 03:00:00","BZN|DK1","Without Sequence","21.42","",""
"15/09/2016 03:00:00 - 15/09/2016 04:00:00","BZN|DK1","Without Sequence","21.13","",""
"15/09/2016 04:00:00 - 15/09/2016 05:00:00","BZN|DK1","Without Sequence","21.35","",""
"15/09/2016 05:00:00 - 15/09/2016 06:00:00","BZN|DK1","Without Sequence","23.05","",""
"15/09/2016 06:00:00 - 15/09/2016 07:00:00","BZN|DK1","Without Sequence","27.01","",""
"15/09/2016 07:00:00 - 15/09/2016 08:00:00","BZN|DK1","Without Sequence","31.43","",""
"15/09/2016 08:00:00 - 15/09/2016 09:00:00","BZN|DK1","Without Sequence","32.92","",""
"15/09/2016 09:00:00 - 15/09/2016 10:00:00","BZN|DK1","Without Sequence","33.44","",""
"15/09/2016 10:00:00 - 15/09/2016 11:00:00","BZN|DK1","Without Sequence","29.14","",""
"15/09/2016 11:00:00 - 15/09/2016 12:00:00","BZN|DK1","Without Sequence","29.20","",""
"15/09/2016 12:00:00 - 15/09/2016 13:00:00","BZN|DK1","Without Sequence","28.83","",""
"15/09/2016 13:00:00 - 15/09/2016 14:00:00","BZN|DK1","Without Sequence","28.72","",""
"15/09/2016 14:00:00 - 15/09/2016 15:00:00","BZN|DK1","Without Sequence","28.36","",""
"15/09/2016 15:00:00 - 15/09/2016 16:00:00","BZN|DK1","Without Sequence","27.24","",""
"15/09/2016 16:00:00 - 15/09/2016 17:00:00","BZN|DK1","Without Sequence","27.30","",""
"15/09/2016 17:00:00 - 15/09/2016 18:00:00","BZN|DK1","Without Sequence","32.15","",""
"15/09/2016 18:00:00 - 15/09/2016 19:00:00","BZN|DK1","Without Sequence","33.06","",""
"15/09/2016 19:00:00 - 15/09/2016 20:00:00","BZN|DK1","Without Sequence","32.19","",""
"15/09/2016 20:00:00 - 15/09/2016 21:00:00","BZN|DK1","Without Sequence","31.62","",""
"15/09/2016 21:00:00 - 15/09/2016 22:00:00","BZN|DK1","Without Sequence","29.00","",""
"15/09/2016 22:00:00 - 15/09/2016 23:00:00","BZN|DK1","Without Sequence","25.06","",""
"15/09/2016 23:00:00 - 16/09/2016 00:00:00","BZN|DK1","Without Sequence","23.02","",""
"16/09/2016 00:00:00 - 16/09/2016 01:00:00","BZN|DK1","Without Sequence","22.26","",""
"16/09/2016 01:00:00 - 16/09/2016 02:00:00","BZN|DK1","Without Sequence","21.24","",""
"16/09/2016 02:00:00 - 16/09/2016 03:00:00","BZN|DK1","Without Sequence","21.22","",""
"16/09/2016 03:00:00 - 16/09/2016 04:00:00","BZN|DK1","Without Sequence","21.29","",""
"16/09/2016 04:00:00 - 16/09/2016 05:00:00","BZN|DK1","Without Sequence","20.35","",""
"16/09/2016 05:00:00 - 16/09/2016 06:00:00","BZN|DK1","Without Sequence","22.59","",""
"16/09/2016 06:00:00 - 16/09/2016 07:00:00","BZN|DK1","Without Sequence","28.95","",""
"16/09/2016 07:00:00 - 16/09/2016 08:00:00","BZN|DK1","Without Sequence","31.68","",""
"16/09/2016 08:00:00 - 16/09/2016 09:00:00","BZN|DK1","Without Sequence","26.91","",""
"16/09/2016 09:00:00 - 16/09/2016 10:00:00","BZN|DK1","Without Sequence","26.70","",""
"16/09/2016 10:00:00 - 16/09/2016 11:00:00","BZN|DK1","Without Sequence","26.47","",""
"16/09/2016 11:00:00 - 16/09/2016 12:00:00","BZN|DK1","Without Sequence","23.85","",""
"16/09/2016 12:00:00 - 16/09/2016 13:00:00","BZN|DK1","Without Sequence","23.73","",""
"16/09/2016 13:00:00 - 16/09/2016 14:00:00","BZN|DK1","Without Sequence","23.62","",""
"16/09/2016 14:00:00 - 16/09/2016 15:00:00","BZN|DK1","Without Sequence","23.54","",""
"16/09/2016 15:00:00 - 16/09/2016 16:00:00","BZN|DK1","Without Sequence","23.19","",""
"16/09/2016 16:00:00 - 16/09/2016 17:00:00","BZN|DK1","Without Sequence","23.62","",""
"16/09/2016 17:00:00 - 16/09/2016 18:00:00","BZN|DK1","Without Sequence","28.92","",""
"16/09/2016 18:00:00 - 16/09/2016 19:00:00","BZN|DK1","Without Sequence","28.88","",""
"16/09/2016 19:00:00 - 16/09/2016 20:00:00","BZN|DK1","Without Sequence","28.95","",""
"16/09/2016 20:00:00 - 16/09/2016 21:00:00","BZN|DK1","Without Sequence","28.54","",""
"16/09/2016 21:00:00 - 16/09/2016 22:00:00","BZN|DK1","Without Sequence","23.59","",""
"16/09/2016 22:00:00 - 16/09/2016 23:00:00","BZN|DK1","Without Sequence","23.55","",""
"16/09/2016 23:00:00 - 17/09/2016 00:00:00","BZN|DK1","Without Sequence","23.50","",""
"17/09/2016 00:00:00 - 17/09/2016 01:00:00","BZN|DK1","Without Sequence","25.02","",""
"17/09/2016 01:00:00 - 17/09/2016 02:00:00","BZN|DK1","Without Sequence","24.02","",""
"17/09/2016 02:00:00 - 17/09/2016 03:00:00","BZN|DK1","Without Sequence","23.77","",""
"17/09/2016 03:00:00 - 17/09/2016 04:00:00","BZN|DK1","Without Sequence","22.81","",""
"17/09/2016 04:00:00 - 17/09/2016 05:00:00","BZN|DK1","Without Sequence","22.25","",""
"17/09/2016 05:00:00 - 17/09/2016 06:00:00","BZN|DK1","Without Sequence","22.91","",""
"17/09/2016 06:00:00 - 17/09/2016 07:00:00","BZN|DK1","Without Sequence","24.91","",""
"17/09/2016 07:00:00 - 17/09/2016 08:00:00","BZN|DK1","Without Sequence","26.01","",""
"17/09/2016 08:00:00 - 17/09/2016 09:00:00","BZN|DK1","Without Sequence","27.44","",""
"17/09/2016 09:00:00 - 17/09/2016 10:00:00","BZN|DK1","Without Sequence","28.98","",""
"17/09/2016 10:00:00 - 17/09/2016 11:00:00","BZN|DK1","Without Sequence","28.94","",""
"17/09/2016 11:00:00 - 17/09/2016 12:00:00","BZN|DK1","Without Sequence","28.93","",""
"17/09/2016 12:00:00 - 17/09/2016 13:00:00","BZN|DK1","Without Sequence","28.70","",""
"17/09/2016 13:00:00 - 17/09/2016 14:00:00","BZN|DK1","Without Sequence","25.10","",""
"17/09/2016 14:00:00 - 17/09/2016 15:00:00","BZN|DK1","Without Sequence","24.79","",""
"17/09/2016 15:00:00 - 17/09/2016 16:00:00","BZN|DK1","Without Sequence","24.14","",""
"17/09/2016 16:00:00 - 17/09/2016 17:00:00","BZN|DK1","Without Sequence","24.93","",""
"17/09/2016 17:00:00 - 17/09/2016 18:00:00","BZN|DK1","Without Sequence","27.85","",""
"17/09/2016 18:00:00 - 17/09/2016 19:00:00","BZN|DK1","Without Sequence","27.03","",""
"17/09/2016 19:00:00 - 17/09/2016 20:00:00","BZN|DK1","Without Sequence","30.22","",""
"17/09/2016 20:00:00 - 17/09/2016 21:00:00","BZN|DK1","Without Sequence","29.69","",""
"17/09/2016 21:00:00 - 17/09/2016 22:00:00","BZN|DK1","Without Sequence","24.57","",""
"17/09/2016 22:00:00 - 17/09/2016 23:00:00","BZN|DK1","Without Sequence","23.51","",""
"17/09/2016 23:00:00 - 18/09/2016 00:00:00","BZN|DK1","Without Sequence","23.19","",""
"18/09/2016 00:00:00 - 18/09/2016 01:00:00","BZN|DK1","Without Sequence","21.22","",""
"18/09/2016 01:00:00 - 18/09/2016 02:00:00","BZN|DK1","Without Sequence","22.39","",""
"18/09/2016 02:00:00 - 18/09/2016 03:00:00","BZN|DK1","Without Sequence","21.22","",""
"18/09/2016 03:00:00 - 18/09/2016 04:00:00","BZN|DK1","Without Sequence","20.30","",""
"18/09/2016 04:00:00 - 18/09/2016 05:00:00","BZN|DK1","Without Sequence","19.57","",""
"18/09/2016 05:00:00 - 18/09/2016 06:00:00","BZN|DK1","Without Sequence","20.17","",""
"18/09/2016 06:00:00 - 18/09/2016 07:00:00","BZN|DK1","Without Sequence","20.45","",""
"18/09/2016 07:00:00 - 18/09/2016 08:00:00","BZN|DK1","Without Sequence","20.73","",""
"18/09/2016 08:00:00 - 18/09/2016 09:00:00","BZN|DK1","Without Sequence","22.77","",""
"18/09/2016 09:00:00 - 18/09/2016 10:00:00","BZN|DK1","Without Sequence","24.78","",""
"18/09/2016 10:00:00 - 18/09/2016 11:00:00","BZN|DK1","Without Sequence","24.56","",""
"18/09/2016 11:00:00 - 18/09/2016 12:00:00","BZN|DK1","Without Sequence","24.98","",""
"18/09/2016 12:00:00 - 18/09/2016 13:00:00","BZN|DK1","Without Sequence","24.00","",""
"18/09/2016 13:00:00 - 18/09/2016 14:00:00","BZN|DK1","Without Sequence","24.10","",""
"18/09/2016 14:00:00 - 18/09/2016 15:00:00","BZN|DK1","Without Sequence","23.15","",""
"18/09/2016 15:00:00 - 18/09/2016 16:00:00","BZN|DK1","Without Sequence","22.93","",""
"18/09/2016 16:00:00 - 18/09/2016 17:00:00","BZN|DK1","Without Sequence","23.20","",""
"18/09/2016 17:00:00 - 18/09/2016 18:00:00","BZN|DK1","Without Sequence","27.16","",""
"18/09/2016 18:00:00 - 18/09/2016 19:00:00","BZN|DK1","Without Sequence","31.86","",""
"18/09/2016 19:00:00 - 18/09/2016 20:00:00","BZN|DK1","Without Sequence","35.24","",""
"18/09/2016 20:00:00 - 18/09/2016 21:00:00","BZN|DK1","Without Sequence","34.10","",""
"18/09/2016 21:00:00 - 18/09/2016 22:00:00","BZN|DK1","Without Sequence","31.10","",""
"18/09/2016 22:00:00 - 18/09/2016 23:00:00","BZN|DK1","Without Sequence","27.94","",""
"18/09/2016 23:00:00 - 19/09/2016 00:00:00","BZN|DK1","Without Sequence","25.46","",""
"19/09/2016 00:00:00 - 19/09/2016 01:00:00","BZN|DK1","Without Sequence","24.56","",""
"19/09/2016 01:00:00 - 19/09/2016 02:00:00","BZN|DK1","Without Sequence","24.15","",""
"19/09/2016 02:00:00 - 19/09/2016 03:00:00","BZN|DK1","Without Sequence","23.78","",""
"19/09/2016 03:00:00 - 19/09/2016 04:00:00","BZN|DK1","Without Sequence","22.44","",""
"19/09/2016 04:00:00 - 19/09/2016 05:00:00","BZN|DK1","Without Sequence","22.05","",""
"19/09/2016 05:00:00 - 19/09/2016 06:00:00","BZN|DK1","Without Sequence","23.91","",""
"19/09/2016 06:00:00 - 19/09/2016 07:00:00","BZN|DK1","Without Sequence","36.06","",""
"19/09/2016 07:00:00 - 19/09/2016 08:00:00","BZN|DK1","Without Sequence","42.31","",""
"19/09/2016 08:00:00 - 19/09/2016 09:00:00","BZN|DK1","Without Sequence","44.60","",""
"19/09/2016 09:00:00 - 19/09/2016 10:00:00","BZN|DK1","Without Sequence","43.91","",""
"19/09/2016 10:00:00 - 19/09/2016 11:00:00","BZN|DK1","Without Sequence","43.95","",""
"19/09/2016 11:00:00 - 19/09/2016 12:00:00","BZN|DK1","Without Sequence","43.97","",""
"19/09/2016 12:00:00 - 19/09/2016 13:00:00","BZN|DK1","Without Sequence","41.27","",""
"19/09/2016 13:00:00 - 19/09/2016 14:00:00","BZN|DK1","Without Sequence","39.31","",""
"19/09/2016 14:00:00 - 19/09/2016 15:00:00","BZN|DK1","Without Sequence","37.68","",""
"19/09/2016 15:00:00 - 19/09/2016 16:00:00","BZN|DK1","Without Sequence","37.93","",""
"19/09/2016 16:00:00 - 19/09/2016 17:00:00","BZN|DK1","Without Sequence","37.78","",""
"19/09/2016 17:00:00 - 19/09/2016 18:00:00","BZN|DK1","Without Sequence","39.22","",""
"19/09/2016 18:00:00 - 19/09/2016 19:00:00","BZN|DK1","Without Sequence","39.90","",""
"19/09/2016 19:00:00 - 19/09/2016 20:00:00","BZN|DK1","Without Sequence","41.99","",""
"19/09/2016 20:00:00 - 19/09/2016 21:00:00","BZN|DK1","Without Sequence","40.10","",""
"19/09/2016 21:00:00 - 19/09/2016 22:00:00","BZN|DK1","Without Sequence","30.00","",""
"19/09/2016 22:00:00 - 19/09/2016 23:00:00","BZN|DK1","Without Sequence","28.01","",""
"19/09/2016 23:00:00 - 20/09/2016 00:00:00","BZN|DK1","Without Sequence","26.02","",""
"20/09/2016 00:00:00 - 20/09/2016 01:00:00","BZN|DK1","Without Sequence","24.79","",""
"20/09/2016 01:00:00 - 20/09/2016 02:00:00","BZN|DK1","Without Sequence","24.83","",""
"20/09/2016 02:00:00 - 20/09/2016 03:00:00","BZN|DK1","Without Sequence","23.51","",""
"20/09/2016 03:00:00 - 20/09/2016 04:00:00","BZN|DK1","Without Sequence","23.06","",""
"20/09/2016 04:00:00 - 20/09/2016 05:00:00","BZN|DK1","Without Sequence","23.44","",""
"20/09/2016 05:00:00 - 20/09/2016 06:00:00","BZN|DK1","Without Sequence","25.24","",""
"20/09/2016 06:00:00 - 20/09/2016 07:00:00","BZN|DK1","Without Sequence","32.73","",""
"20/09/2016 07:00:00 - 20/09/2016 08:00:00","BZN|DK1","Without Sequence","42.96","",""
"20/09/2016 08:00:00 - 20/09/2016 09:00:00","BZN|DK1","Without Sequence","43.88","",""
"20/09/2016 09:00:00 - 20/09/2016 10:00:00","BZN|DK1","Without Sequence","43.25","",""
"20/09/2016 10:00:00 - 20/09/2016 11:00:00","BZN|DK1","Without Sequence","43.22","",""
"20/09/2016 11:00:00 - 20/09/2016 12:00:00","BZN|DK1","Without Sequence","42.19","",""
"20/09/2016 12:00:00 - 20/09/2016 13:00:00","BZN|DK1","Without Sequence","38.21","",""
"20/09/2016 13:00:00 - 20/09/2016 14:00:00","BZN|DK1","Without Sequence","36.47","",""
"20/09/2016 14:00:00 - 20/09/2016 15:00:00","BZN|DK1","Without Sequence","34.22","",""
"20/09/2016 15:00:00 - 20/09/2016 16:00:00","BZN|DK1","Without Sequence","34.55","",""
"20/09/2016 16:00:00 - 20/09/2016 17:00:00","BZN|DK1","Without Sequence","36.08","",""
"20/09/2016 17:00:00 - 20/09/2016 18:00:00","BZN|DK1","Without Sequence","39.13","",""
"20/09/2016 18:00:00 - 20/09/2016 19:00:00","BZN|DK1","Without Sequence","42.07","",""
"20/09/2016 19:00:00 - 20/09/2016 20:00:00","BZN|DK1","Without Sequence","46.80","",""
"20/09/2016 20:00:00 - 20/09/2016 21:00:00","BZN|DK1","Without Sequence","41.95","",""
"20/09/2016 21:00:00 - 20/09/2016 22:00:00","BZN|DK1","Without Sequence","35.06","",""
"20/09/2016 22:00:00 - 20/09/2016 23:00:00","BZN|DK1","Without Sequence","28.54","",""
"20/09/2016 23:00:00 - 21/09/2016 00:00:00","BZN|DK1","Without Sequence","26.03","",""
"21/09/2016 00:00:00 - 21/09/2016 01:00:00","BZN|DK1","Without Sequence","25.43","",""
"21/09/2016 01:00:00 - 21/09/2016 02:00:00","BZN|DK1","Without Sequence","24.94","",""
"21/09/2016 02:00:00 - 21/09/2016 03:00:00","BZN|DK1","Without Sequence","24.11","",""
"21/09/2016 03:00:00 - 21/09/2016 04:00:00","BZN|DK1","Without Sequence","24.13","",""
"21/09/2016 04:00:00 - 21/09/2016 05:00:00","BZN|DK1","Without Sequence","24.09","",""
"21/09/2016 05:00:00 - 21/09/2016 06:00:00","BZN|DK1","Without Sequence","25.71","",""
"21/09/2016 06:00:00 - 21/09/2016 07:00:00","BZN|DK1","Without Sequence","36.97","",""
"21/09/2016 07:00:00 - 21/09/2016 08:00:00","BZN|DK1","Without Sequence","48.19","",""
"21/09/2016 08:00:00 - 21/09/2016 09:00:00","BZN|DK1","Without Sequence","49.71","",""
"21/09/2016 09:00:00 - 21/09/2016 10:00:00","BZN|DK1","Without Sequence","44.50","",""
"21/09/2016 10:00:00 - 21/09/2016 11:00:00","BZN|DK1","Without Sequence","39.98","",""
"21/09/2016 11:00:00 - 21/09/2016 12:00:00","BZN|DK1","Without Sequence","36.03","",""
"21/09/2016 12:00:00 - 21/09/2016 13:00:00","BZN|DK1","Without Sequence","32.15","",""
"21/09/2016 13:00:00 - 21/09/2016 14:00:00","BZN|DK1","Without Sequence","31.92","",""
"21/09/2016 14:00:00 - 21/09/2016 15:00:00","BZN|DK1","Without Sequence","30.70","",""
"21/09/2016 15:00:00 - 21/09/2016 16:00:00","BZN|DK1","Without Sequence","32.81","",""
"21/09/2016 16:00:00 - 21/09/2016 17:00:00","BZN|DK1","Without Sequence","35.36","",""
"21/09/2016 17:00:00 - 21/09/2016 18:00:00","BZN|DK1","Without Sequence","42.70","",""
"21/09/2016 18:00:00 - 21/09/2016 19:00:00","BZN|DK1","Without Sequence","45.00","",""
"21/09/2016 19:00:00 - 21/09/2016 20:00:00","BZN|DK1","Without Sequence","48.75","",""
"21/09/2016 20:00:00 - 21/09/2016 21:00:00","BZN|DK1","Without Sequence","43.87","",""
"21/09/2016 21:00:00 - 21/09/2016 22:00:00","BZN|DK1","Without Sequence","37.96","",""
"21/09/2016 22:00:00 - 21/09/2016 23:00:00","BZN|DK1","Without Sequence","28.49","",""
"21/09/2016 23:00:00 - 22/09/2016 00:00:00","BZN|DK1","Without Sequence","27.09","",""
"22/09/2016 00:00:00 - 22/09/2016 01:00:00","BZN|DK1","Without Sequence","25.86","",""
"22/09/2016 01:00:00 - 22/09/2016 02:00:00","BZN|DK1","Without Sequence","25.09","",""
"22/09/2016 02:00:00 - 22/09/2016 03:00:00","BZN|DK1","Without Sequence","24.73","",""
"22/09/2016 03:00:00 - 22/09/2016 04:00:00","BZN|DK1","Without Sequence","24.26","",""
"22/09/2016 04:00:00 - 22/09/2016 05:00:00","BZN|DK1","Without Sequence","24.24","",""
"22/09/2016 05:00:00 - 22/09/2016 06:00:00","BZN|DK1","Without Sequence","26.84","",""
"22/09/2016 06:00:00 - 22/09/2016 07:00:00","BZN|DK1","Without Sequence","38.19","",""
"22/09/2016 07:00:00 - 22/09/2016 08:00:00","BZN|DK1","Without Sequence","43.34","",""
"22/09/2016 08:00:00 - 22/09/2016 09:00:00","BZN|DK1","Without Sequence","42.20","",""
"22/09/2016 09:00:00 - 22/09/2016 10:00:00","BZN|DK1","Without Sequence","35.77","",""
"22/09/2016 10:00:00 - 22/09/2016 11:00:00","BZN|DK1","Without Sequence","28.79","",""
"22/09/2016 11:00:00 - 22/09/2016 12:00:00","BZN|DK1","Without Sequence","27.75","",""
"22/09/2016 12:00:00 - 22/09/2016 13:00:00","BZN|DK1","Without Sequence","27.11","",""
"22/09/2016 13:00:00 - 22/09/2016 14:00:00","BZN|DK1","Without Sequence","27.06","",""
"22/09/2016 14:00:00 - 22/09/2016 15:00:00","BZN|DK1","Without Sequence","27.29","",""
"22/09/2016 15:00:00 - 22/09/2016 16:00:00","BZN|DK1","Without Sequence","28.61","",""
"22/09/2016 16:00:00 - 22/09/2016 17:00:00","BZN|DK1","Without Sequence","31.87","",""
"22/09/2016 17:00:00 - 22/09/2016 18:00:00","BZN|DK1","Without Sequence","39.93","",""
"22/09/2016 18:00:00 - 22/09/2016 19:00:00","BZN|DK1","Without Sequence","43.06","",""
"22/09/2016 19:00:00 - 22/09/2016 20:00:00","BZN|DK1","Without Sequence","49.06","",""
"22/09/2016 20:00:00 - 22/09/2016 21:00:00","BZN|DK1","Without Sequence","45.82","",""
"22/09/2016 21:00:00 - 22/09/2016 22:00:00","BZN|DK1","Without Sequence","38.95","",""
"22/09/2016 22:00:00 - 22/09/2016 23:00:00","BZN|DK1","Without Sequence","29.97","",""
"22/09/2016 23:00:00 - 23/09/2016 00:00:00","BZN|DK1","Without Sequence","26.47","",""
"23/09/2016 00:00:00 - 23/09/2016 01:00:00","BZN|DK1","Without Sequence","25.84","",""
"23/09/2016 01:00:00 - 23/09/2016 02:00:00","BZN|DK1","Without Sequence","25.03","",""
"23/09/2016 02:00:00 - 23/09/2016 03:00:00","BZN|DK1","Without Sequence","24.68","",""
"23/09/2016 03:00:00 - 23/09/2016 04:00:00","BZN|DK1","Without Sequence","24.78","",""
"23/09/2016 04:00:00 - 23/09/2016 05:00:00","BZN|DK1","Without Sequence","25.14","",""
"23/09/2016 05:00:00 - 23/09/2016 06:00:00","BZN|DK1","Without Sequence","26.47","",""
"23/09/2016 06:00:00 - 23/09/2016 07:00:00","BZN|DK1","Without Sequence","36.06","",""
"23/09/2016 07:00:00 - 23/09/2016 08:00:00","BZN|DK1","Without Sequence","43.04","",""
"23/09/2016 08:00:00 - 23/09/2016 09:00:00","BZN|DK1","Without Sequence","43.01","",""
"23/09/2016 09:00:00 - 23/09/2016 10:00:00","BZN|DK1","Without Sequence","38.94","",""
"23/09/2016 10:00:00 - 23/09/2016 11:00:00","BZN|DK1","Without Sequence","33.83","",""
"23/09/2016 11:00:00 - 23/09/2016 12:00:00","BZN|DK1","Without Sequence","28.77","",""
"23/09/2016 12:00:00 - 23/09/2016 13:00:00","BZN|DK1","Without Sequence","27.69","",""
"23/09/2016 13:00:00 - 23/09/2016 14:00:00","BZN|DK1","Without Sequence","27.54","",""
"23/09/2016 14:00:00 - 23/09/2016 15:00:00","BZN|DK1","Without Sequence","26.60","",""
"23/09/2016 15:00:00 - 23/09/2016 16:00:00","BZN|DK1","Without Sequence","23.83","",""
"23/09/2016 16:00:00 - 23/09/2016 17:00:00","BZN|DK1","Without Sequence","23.79","",""
"23/09/2016 17:00:00 - 23/09/2016 18:00:00","BZN|DK1","Without Sequence","27.07","",""
"23/09/2016 18:00:00 - 23/09/2016 19:00:00","BZN|DK1","Without Sequence","27.01","",""
"23/09/2016 19:00:00 - 23/09/2016 20:00:00","BZN|DK1","Without Sequence","26.98","",""
"23/09/2016 20:00:00 - 23/09/2016 21:00:00","BZN|DK1","Without Sequence","27.55","",""
"23/09/2016 21:00:00 - 23/09/2016 22:00:00","BZN|DK1","Without Sequence","28.13","",""
"23/09/2016 22:00:00 - 23/09/2016 23:00:00","BZN|DK1","Without Sequence","27.70","",""
"23/09/2016 23:00:00 - 24/09/2016 00:00:00","BZN|DK1","Without Sequence","26.79","",""
"24/09/2016 00:00:00 - 24/09/2016 01:00:00","BZN|DK1","Without Sequence","26.27","",""
"24/09/2016 01:00:00 - 24/09/2016 02:00:00","BZN|DK1","Without Sequence","24.68","",""
"24/09/2016 02:00:00 - 24/09/2016 03:00:00","BZN|DK1","Without Sequence","24.39","",""
"24/09/2016 03:00:00 - 24/09/2016 04:00:00","BZN|DK1","Without Sequence","25.15","",""
"24/09/2016 04:00:00 - 24/09/2016 05:00:00","BZN|DK1","Without Sequence","24.65","",""
"24/09/2016 05:00:00 - 24/09/2016 06:00:00","BZN|DK1","Without Sequence","24.59","",""
"24/09/2016 06:00:00 - 24/09/2016 07:00:00","BZN|DK1","Without Sequence","27.31","",""
"24/09/2016 07:00:00 - 24/09/2016 08:00:00","BZN|DK1","Without Sequence","31.15","",""
"24/09/2016 08:00:00 - 24/09/2016 09:00:00","BZN|DK1","Without Sequence","34.63","",""
"24/09/2016 09:00:00 - 24/09/2016 10:00:00","BZN|DK1","Without Sequence","34.04","",""
"24/09/2016 10:00:00 - 24/09/2016 11:00:00","BZN|DK1","Without Sequence","29.00","",""
"24/09/2016 11:00:00 - 24/09/2016 12:00:00","BZN|DK1","Without Sequence","25.43","",""
"24/09/2016 12:00:00 - 24/09/2016 13:00:00","BZN|DK1","Without Sequence","24.32","",""
"24/09/2016 13:00:00 - 24/09/2016 14:00:00","BZN|DK1","Without Sequence","24.26","",""
"24/09/2016 14:00:00 - 24/09/2016 15:00:00","BZN|DK1","Without Sequence","24.40","",""
"24/09/2016 15:00:00 - 24/09/2016 16:00:00","BZN|DK1","Without Sequence","24.93","",""
"24/09/2016 16:00:00 - 24/09/2016 17:00:00","BZN|DK1","Without Sequence","27.90","",""
"24/09/2016 17:00:00 - 24/09/2016 18:00:00","BZN|DK1","Without Sequence","30.54","",""
"24/09/2016 18:00:00 - 24/09/2016 19:00:00","BZN|DK1","Without Sequence","33.20","",""
"24/09/2016 19:00:00 - 24/09/2016 20:00:00","BZN|DK1","Without Sequence","34.30","",""
"24/09/2016 20:00:00 - 24/09/2016 21:00:00","BZN|DK1","Without Sequence","33.07","",""
"24/09/2016 21:00:00 - 24/09/2016 22:00:00","BZN|DK1","Without Sequence","28.42","",""
"24/09/2016 22:00:00 - 24/09/2016 23:00:00","BZN|DK1","Without Sequence","24.06","",""
"24/09/2016 23:00:00 - 25/09/2016 00:00:00","BZN|DK1","Without Sequence","23.91","",""
"25/09/2016 00:00:00 - 25/09/2016 01:00:00","BZN|DK1","Without Sequence","24.46","",""
"25/09/2016 01:00:00 - 25/09/2016 02:00:00","BZN|DK1","Without Sequence","22.06","",""
"25/09/2016 02:00:00 - 25/09/2016 03:00:00","BZN|DK1","Without Sequence","20.55","",""
"25/09/2016 03:00:00 - 25/09/2016 04:00:00","BZN|DK1","Without Sequence","19.48","",""
"25/09/2016 04:00:00 - 25/09/2016 05:00:00","BZN|DK1","Without Sequence","19.15","",""
"25/09/2016 05:00:00 - 25/09/2016 06:00:00","BZN|DK1","Without Sequence","20.33","",""
"25/09/2016 06:00:00 - 25/09/2016 07:00:00","BZN|DK1","Without Sequence","20.75","",""
"25/09/2016 07:00:00 - 25/09/2016 08:00:00","BZN|DK1","Without Sequence","22.18","",""
"25/09/2016 08:00:00 - 25/09/2016 09:00:00","BZN|DK1","Without Sequence","22.45","",""
"25/09/2016 09:00:00 - 25/09/2016 10:00:00","BZN|DK1","Without Sequence","22.95","",""
"25/09/2016 10:00:00 - 25/09/2016 11:00:00","BZN|DK1","Without Sequence","22.43","",""
"25/09/2016 11:00:00 - 25/09/2016 12:00:00","BZN|DK1","Without Sequence","22.88","",""
"25/09/2016 12:00:00 - 25/09/2016 13:00:00","BZN|DK1","Without Sequence","22.65","",""
"25/09/2016 13:00:00 - 25/09/2016 14:00:00","BZN|DK1","Without Sequence","22.60","",""
"25/09/2016 14:00:00 - 25/09/2016 15:00:00","BZN|DK1","Without Sequence","21.81","",""
"25/09/2016 15:00:00 - 25/09/2016 16:00:00","BZN|DK1","Without Sequence","15.73","",""
"25/09/2016 16:00:00 - 25/09/2016 17:00:00","BZN|DK1","Without Sequence","19.76","",""
"25/09/2016 17:00:00 - 25/09/2016 18:00:00","BZN|DK1","Without Sequence","26.55","",""
