"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"20/10/2015 11:00:00 - 20/10/2015 12:00:00","BZN|DK1","Without Sequence","58.70","",""
"20/10/2015 12:00:00 - 20/10/2015 13:00:00","BZN|DK1","Without Sequence","54.65","",""
"20/10/2015 13:00:00 - 20/10/2015 14:00:00","BZN|DK1","Without Sequence","39.90","",""
"20/10/2015 14:00:00 - 20/10/2015 15:00:00","BZN|DK1","Without Sequence","35.21","",""
"20/10/2015 15:00:00 - 20/10/2015 16:00:00","BZN|DK1","Without Sequence","34.42","",""
"20/10/2015 16:00:00 - 20/10/2015 17:00:00","BZN|DK1","Without Sequence","32.65","",""
"20/10/2015 17:00:00 - 20/10/2015 18:00:00","BZN|DK1","Without Sequence","52.95","",""
"20/10/2015 18:00:00 - 20/10/2015 19:00:00","BZN|DK1","Without Sequence","57.89","",""
"20/10/2015 19:00:00 - 20/10/2015 20:00:00","BZN|DK1","Without Sequence","65.37","",""
"20/10/2015 20:00:00 - 20/10/2015 21:00:00","BZN|DK1","Without Sequence","49.82","",""
"20/10/2015 21:00:00 - 20/10/2015 22:00:00","BZN|DK1","Without Sequence","25.77","",""
"20/10/2015 22:00:00 - 20/10/2015 23:00:00","BZN|DK1","Without Sequence","24.80","",""
"20/10/2015 23:00:00 - 21/10/2015 00:00:00","BZN|DK1","Without Sequence","24.08","",""
"21/10/2015 00:00:00 - 21/10/2015 01:00:00","BZN|DK1","Without Sequence","23.77","",""
"21/10/2015 01:00:00 - 21/10/2015 02:00:00","BZN|DK1","Without Sequence","23.64","",""
"21/10/2015 02:00:00 - 21/10/2015 03:00:00","BZN|DK1","Without Sequence","23.50","",""
"21/10/2015 03:00:00 - 21/10/2015 04:00:00","BZN|DK1","Without Sequence","23.56","",""
"21/10/2015 04:00:00 - 21/10/2015 05:00:00","BZN|DK1","Without Sequence","23.96","",""
"21/10/2015 05:00:00 - 21/10/2015 06:00:00","BZN|DK1","Without Sequence","24.75","",""
"21/10/2015 06:00:00 - 21/10/2015 07:00:00","BZN|DK1","Without Sequence","25.41","",""
"21/10/2015 07:00:00 - 21/10/2015 08:00:00","BZN|DK1","Without Sequence","33.76","",""
"21/10/2015 08:00:00 - 21/10/2015 09:00:00","BZN|DK1","Without Sequence","39.87","",""
"21/10/2015 09:00:00 - 21/10/2015 10:00:00","BZN|DK1","Without Sequence","48.95","",""
"21/10/2015 10:00:00 - 21/10/2015 11:00:00","BZN|DK1","Without Sequence","44.30","",""
"21/10/2015 11:00:00 - 21/10/2015 12:00:00","BZN|DK1","Without Sequence","27.18","",""
"21/10/2015 12:00:00 - 21/10/2015 13:00:00","BZN|DK1","Without Sequence","26.54","",""
"21/10/2015 13:00:00 - 21/10/2015 14:00:00","BZN|DK1","Without Sequence","26.22","",""
"21/10/2015 14:00:00 - 21/10/2015 15:00:00","BZN|DK1","Without Sequence","26.04","",""
"21/10/2015 15:00:00 - 21/10/2015 16:00:00","BZN|DK1","Without Sequence","25.54","",""
"21/10/2015 16:00:00 - 21/10/2015 17:00:00","BZN|DK1","Without Sequence","25.30","",""
"21/10/2015 17:00:00 - 21/10/2015 18:00:00","BZN|DK1","Without Sequence","25.73","",""
"21/10/2015 18:00:00 - 21/10/2015 19:00:00","BZN|DK1","Without Sequence","25.89","",""
"21/10/2015 19:00:00 - 21/10/2015 20:00:00","BZN|DK1","Without Sequence","25.29","",""
"21/10/2015 20:00:00 - 21/10/2015 21:00:00","BZN|DK1","Without Sequence","24.41","",""
"21/10/2015 21:00:00 - 21/10/2015 22:00:00","BZN|DK1","Without Sequence","23.49","",""
"21/10/2015 22:00:00 - 21/10/2015 23:00:00","BZN|DK1","Without Sequence","22.47","",""
"21/10/2015 23:00:00 - 22/10/2015 00:00:00","BZN|DK1","Without Sequence","21.29","",""
"22/10/2015 00:00:00 - 22/10/2015 01:00:00","BZN|DK1","Without Sequence","21.24","",""
"22/10/2015 01:00:00 - 22/10/2015 02:00:00","BZN|DK1","Without Sequence","21.33","",""
"22/10/2015 02:00:00 - 22/10/2015 03:00:00","BZN|DK1","Without Sequence","21.10","",""
"22/10/2015 03:00:00 - 22/10/2015 04:00:00","BZN|DK1","Without Sequence","21.37","",""
"22/10/2015 04:00:00 - 22/10/2015 05:00:00","BZN|DK1","Without Sequence","22.05","",""
"22/10/2015 05:00:00 - 22/10/2015 06:00:00","BZN|DK1","Without Sequence","22.80","",""
"22/10/2015 06:00:00 - 22/10/2015 07:00:00","BZN|DK1","Without Sequence","23.99","",""
"22/10/2015 07:00:00 - 22/10/2015 08:00:00","BZN|DK1","Without Sequence","25.74","",""
"22/10/2015 08:00:00 - 22/10/2015 09:00:00","BZN|DK1","Without Sequence","26.22","",""
"22/10/2015 09:00:00 - 22/10/2015 10:00:00","BZN|DK1","Without Sequence","25.94","",""
"22/10/2015 10:00:00 - 22/10/2015 11:00:00","BZN|DK1","Without Sequence","25.62","",""
"22/10/2015 11:00:00 - 22/10/2015 12:00:00","BZN|DK1","Without Sequence","25.23","",""
"22/10/2015 12:00:00 - 22/10/2015 13:00:00","BZN|DK1","Without Sequence","24.86","",""
"22/10/2015 13:00:00 - 22/10/2015 14:00:00","BZN|DK1","Without Sequence","24.83","",""
"22/10/2015 14:00:00 - 22/10/2015 15:00:00","BZN|DK1","Without Sequence","24.72","",""
"22/10/2015 15:00:00 - 22/10/2015 16:00:00","BZN|DK1","Without Sequence","24.49","",""
"22/10/2015 16:00:00 - 22/10/2015 17:00:00","BZN|DK1","Without Sequence","24.32","",""
"22/10/2015 17:00:00 - 22/10/2015 18:00:00","BZN|DK1","Without Sequence","24.73","",""
"22/10/2015 18:00:00 - 22/10/2015 19:00:00","BZN|DK1","Without Sequence","24.93","",""
"22/10/2015 19:00:00 - 22/10/2015 20:00:00","BZN|DK1","Without Sequence","24.66","",""
"22/10/2015 20:00:00 - 22/10/2015 21:00:00","BZN|DK1","Without Sequence","23.90","",""
"22/10/2015 21:00:00 - 22/10/2015 22:00:00","BZN|DK1","Without Sequence","23.30","",""
"22/10/2015 22:00:00 - 22/10/2015 23:00:00","BZN|DK1","Without Sequence","22.56","",""
"22/10/2015 23:00:00 - 23/10/2015 00:00:00","BZN|DK1","Without Sequence","21.28","",""
"23/10/2015 00:00:00 - 23/10/2015 01:00:00","BZN|DK1","Without Sequence","19.83","",""
"23/10/2015 01:00:00 - 23/10/2015 02:00:00","BZN|DK1","Without Sequence","17.90","",""
"23/10/2015 02:00:00 - 23/10/2015 03:00:00","BZN|DK1","Without Sequence","16.04","",""
"23/10/2015 03:00:00 - 23/10/2015 04:00:00","BZN|DK1","Without Sequence","16.56","",""
"23/10/2015 04:00:00 - 23/10/2015 05:00:00","BZN|DK1","Without Sequence","20.81","",""
"23/10/2015 05:00:00 - 23/10/2015 06:00:00","BZN|DK1","Without Sequence","22.40","",""
"23/10/2015 06:00:00 - 23/10/2015 07:00:00","BZN|DK1","Without Sequence","23.37","",""
"23/10/2015 07:00:00 - 23/10/2015 08:00:00","BZN|DK1","Without Sequence","24.35","",""
"23/10/2015 08:00:00 - 23/10/2015 09:00:00","BZN|DK1","Without Sequence","24.93","",""
"23/10/2015 09:00:00 - 23/10/2015 10:00:00","BZN|DK1","Without Sequence","24.94","",""
"23/10/2015 10:00:00 - 23/10/2015 11:00:00","BZN|DK1","Without Sequence","24.94","",""
"23/10/2015 11:00:00 - 23/10/2015 12:00:00","BZN|DK1","Without Sequence","24.53","",""
"23/10/2015 12:00:00 - 23/10/2015 13:00:00","BZN|DK1","Without Sequence","24.25","",""
"23/10/2015 13:00:00 - 23/10/2015 14:00:00","BZN|DK1","Without Sequence","24.15","",""
"23/10/2015 14:00:00 - 23/10/2015 15:00:00","BZN|DK1","Without Sequence","24.20","",""
"23/10/2015 15:00:00 - 23/10/2015 16:00:00","BZN|DK1","Without Sequence","24.38","",""
"23/10/2015 16:00:00 - 23/10/2015 17:00:00","BZN|DK1","Without Sequence","24.70","",""
"23/10/2015 17:00:00 - 23/10/2015 18:00:00","BZN|DK1","Without Sequence","25.42","",""
"23/10/2015 18:00:00 - 23/10/2015 19:00:00","BZN|DK1","Without Sequence","29.99","",""
"23/10/2015 19:00:00 - 23/10/2015 20:00:00","BZN|DK1","Without Sequence","26.22","",""
"23/10/2015 20:00:00 - 23/10/2015 21:00:00","BZN|DK1","Without Sequence","25.47","",""
"23/10/2015 21:00:00 - 23/10/2015 22:00:00","BZN|DK1","Without Sequence","25.16","",""
"23/10/2015 22:00:00 - 23/10/2015 23:00:00","BZN|DK1","Without Sequence","24.80","",""
"23/10/2015 23:00:00 - 24/10/2015 00:00:00","BZN|DK1","Without Sequence","23.82","",""
"24/10/2015 00:00:00 - 24/10/2015 01:00:00","BZN|DK1","Without Sequence","23.85","",""
"24/10/2015 01:00:00 - 24/10/2015 02:00:00","BZN|DK1","Without Sequence","23.52","",""
"24/10/2015 02:00:00 - 24/10/2015 03:00:00","BZN|DK1","Without Sequence","23.25","",""
"24/10/2015 03:00:00 - 24/10/2015 04:00:00","BZN|DK1","Without Sequence","23.18","",""
"24/10/2015 04:00:00 - 24/10/2015 05:00:00","BZN|DK1","Without Sequence","23.23","",""
"24/10/2015 05:00:00 - 24/10/2015 06:00:00","BZN|DK1","Without Sequence","23.57","",""
"24/10/2015 06:00:00 - 24/10/2015 07:00:00","BZN|DK1","Without Sequence","23.83","",""
"24/10/2015 07:00:00 - 24/10/2015 08:00:00","BZN|DK1","Without Sequence","23.81","",""
"24/10/2015 08:00:00 - 24/10/2015 09:00:00","BZN|DK1","Without Sequence","24.04","",""
"24/10/2015 09:00:00 - 24/10/2015 10:00:00","BZN|DK1","Without Sequence","24.56","",""
"24/10/2015 10:00:00 - 24/10/2015 11:00:00","BZN|DK1","Without Sequence","24.75","",""
"24/10/2015 11:00:00 - 24/10/2015 12:00:00","BZN|DK1","Without Sequence","24.74","",""
"24/10/2015 12:00:00 - 24/10/2015 13:00:00","BZN|DK1","Without Sequence","24.60","",""
"24/10/2015 13:00:00 - 24/10/2015 14:00:00","BZN|DK1","Without Sequence","24.28","",""
"24/10/2015 14:00:00 - 24/10/2015 15:00:00","BZN|DK1","Without Sequence","24.00","",""
"24/10/2015 15:00:00 - 24/10/2015 16:00:00","BZN|DK1","Without Sequence","23.96","",""
"24/10/2015 16:00:00 - 24/10/2015 17:00:00","BZN|DK1","Without Sequence","24.26","",""
"24/10/2015 17:00:00 - 24/10/2015 18:00:00","BZN|DK1","Without Sequence","24.84","",""
"24/10/2015 18:00:00 - 24/10/2015 19:00:00","BZN|DK1","Without Sequence","25.00","",""
"24/10/2015 19:00:00 - 24/10/2015 20:00:00","BZN|DK1","Without Sequence","24.71","",""
"24/10/2015 20:00:00 - 24/10/2015 21:00:00","BZN|DK1","Without Sequence","23.85","",""
"24/10/2015 21:00:00 - 24/10/2015 22:00:00","BZN|DK1","Without Sequence","23.42","",""
"24/10/2015 22:00:00 - 24/10/2015 23:00:00","BZN|DK1","Without Sequence","22.92","",""
"24/10/2015 23:00:00 - 25/10/2015 00:00:00","BZN|DK1","Without Sequence","22.38","",""
"25/10/2015 00:00:00 - 25/10/2015 01:00:00","BZN|DK1","Without Sequence","22.39","",""
"25/10/2015 01:00:00 - 25/10/2015 02:00:00 (CEST)","BZN|DK1","Without Sequence","21.54","",""
"25/10/2015 02:00:00 (CEST) - 25/10/2015 02:00:00 (CET)","BZN|DK1","Without Sequence","20.82","",""
"25/10/2015 02:00:00 (CET) - 25/10/2015 03:00:00","BZN|DK1","Without Sequence","20.77","",""
"25/10/2015 03:00:00 - 25/10/2015 04:00:00","BZN|DK1","Without Sequence","20.11","",""
"25/10/2015 04:00:00 - 25/10/2015 05:00:00","BZN|DK1","Without Sequence","20.95","",""
"25/10/2015 05:00:00 - 25/10/2015 06:00:00","BZN|DK1","Without Sequence","22.03","",""
"25/10/2015 06:00:00 - 25/10/2015 07:00:00","BZN|DK1","Without Sequence","22.11","",""
"25/10/2015 07:00:00 - 25/10/2015 08:00:00","BZN|DK1","Without Sequence","22.39","",""
"25/10/2015 08:00:00 - 25/10/2015 09:00:00","BZN|DK1","Without Sequence","22.93","",""
"25/10/2015 09:00:00 - 25/10/2015 10:00:00","BZN|DK1","Without Sequence","23.31","",""
"25/10/2015 10:00:00 - 25/10/2015 11:00:00","BZN|DK1","Without Sequence","23.51","",""
"25/10/2015 11:00:00 - 25/10/2015 12:00:00","BZN|DK1","Without Sequence","23.36","",""
"25/10/2015 12:00:00 - 25/10/2015 13:00:00","BZN|DK1","Without Sequence","22.99","",""
"25/10/2015 13:00:00 - 25/10/2015 14:00:00","BZN|DK1","Without Sequence","22.87","",""
"25/10/2015 14:00:00 - 25/10/2015 15:00:00","BZN|DK1","Without Sequence","22.93","",""
"25/10/2015 15:00:00 - 25/10/2015 16:00:00","BZN|DK1","Without Sequence","23.23","",""
"25/10/2015 16:00:00 - 25/10/2015 17:00:00","BZN|DK1","Without Sequence","24.06","",""
"25/10/2015 17:00:00 - 25/10/2015 18:00:00","BZN|DK1","Without Sequence","24.98","",""
"25/10/2015 18:00:00 - 25/10/2015 19:00:00","BZN|DK1","Without Sequence","25.35","",""
"25/10/2015 19:00:00 - 25/10/2015 20:00:00","BZN|DK1","Without Sequence","25.17","",""
"25/10/2015 20:00:00 - 25/10/2015 21:00:00","BZN|DK1","Without Sequence","24.88","",""
"25/10/2015 21:00:00 - 25/10/2015 22:00:00","BZN|DK1","Without Sequence","24.57","",""
"25/10/2015 22:00:00 - 25/10/2015 23:00:00","BZN|DK1","Without Sequence","24.44","",""
"25/10/2015 23:00:00 - 26/10/2015 00:00:00","BZN|DK1","Without Sequence","24.19","",""
"26/10/2015 00:00:00 - 26/10/2015 01:00:00","BZN|DK1","Without Sequence","24.35","",""
"26/10/2015 01:00:00 - 26/10/2015 02:00:00","BZN|DK1","Without Sequence","24.05","",""
"26/10/2015 02:00:00 - 26/10/2015 03:00:00","BZN|DK1","Without Sequence","24.08","",""
"26/10/2015 03:00:00 - 26/10/2015 04:00:00","BZN|DK1","Without Sequence","24.40","",""
"26/10/2015 04:00:00 - 26/10/2015 05:00:00","BZN|DK1","Without Sequence","25.14","",""
"26/10/2015 05:00:00 - 26/10/2015 06:00:00","BZN|DK1","Without Sequence","25.49","",""
"26/10/2015 06:00:00 - 26/10/2015 07:00:00","BZN|DK1","Without Sequence","27.91","",""
"26/10/2015 07:00:00 - 26/10/2015 08:00:00","BZN|DK1","Without Sequence","51.83","",""
"26/10/2015 08:00:00 - 26/10/2015 09:00:00","BZN|DK1","Without Sequence","52.18","",""
"26/10/2015 09:00:00 - 26/10/2015 10:00:00","BZN|DK1","Without Sequence","49.11","",""
"26/10/2015 10:00:00 - 26/10/2015 11:00:00","BZN|DK1","Without Sequence","41.03","",""
"26/10/2015 11:00:00 - 26/10/2015 12:00:00","BZN|DK1","Without Sequence","40.03","",""
"26/10/2015 12:00:00 - 26/10/2015 13:00:00","BZN|DK1","Without Sequence","35.53","",""
"26/10/2015 13:00:00 - 26/10/2015 14:00:00","BZN|DK1","Without Sequence","32.88","",""
"26/10/2015 14:00:00 - 26/10/2015 15:00:00","BZN|DK1","Without Sequence","36.09","",""
"26/10/2015 15:00:00 - 26/10/2015 16:00:00","BZN|DK1","Without Sequence","36.10","",""
"26/10/2015 16:00:00 - 26/10/2015 17:00:00","BZN|DK1","Without Sequence","48.59","",""
"26/10/2015 17:00:00 - 26/10/2015 18:00:00","BZN|DK1","Without Sequence","53.74","",""
"26/10/2015 18:00:00 - 26/10/2015 19:00:00","BZN|DK1","Without Sequence","55.00","",""
"26/10/2015 19:00:00 - 26/10/2015 20:00:00","BZN|DK1","Without Sequence","34.30","",""
"26/10/2015 20:00:00 - 26/10/2015 21:00:00","BZN|DK1","Without Sequence","26.19","",""
"26/10/2015 21:00:00 - 26/10/2015 22:00:00","BZN|DK1","Without Sequence","25.46","",""
"26/10/2015 22:00:00 - 26/10/2015 23:00:00","BZN|DK1","Without Sequence","25.02","",""
"26/10/2015 23:00:00 - 27/10/2015 00:00:00","BZN|DK1","Without Sequence","24.02","",""
"27/10/2015 00:00:00 - 27/10/2015 01:00:00","BZN|DK1","Without Sequence","23.98","",""
"27/10/2015 01:00:00 - 27/10/2015 02:00:00","BZN|DK1","Without Sequence","23.50","",""
"27/10/2015 02:00:00 - 27/10/2015 03:00:00","BZN|DK1","Without Sequence","23.35","",""
"27/10/2015 03:00:00 - 27/10/2015 04:00:00","BZN|DK1","Without Sequence","23.70","",""
"27/10/2015 04:00:00 - 27/10/2015 05:00:00","BZN|DK1","Without Sequence","24.49","",""
"27/10/2015 05:00:00 - 27/10/2015 06:00:00","BZN|DK1","Without Sequence","25.11","",""
"27/10/2015 06:00:00 - 27/10/2015 07:00:00","BZN|DK1","Without Sequence","27.20","",""
"27/10/2015 07:00:00 - 27/10/2015 08:00:00","BZN|DK1","Without Sequence","34.43","",""
"27/10/2015 08:00:00 - 27/10/2015 09:00:00","BZN|DK1","Without Sequence","46.49","",""
"27/10/2015 09:00:00 - 27/10/2015 10:00:00","BZN|DK1","Without Sequence","36.55","",""
"27/10/2015 10:00:00 - 27/10/2015 11:00:00","BZN|DK1","Without Sequence","46.36","",""
"27/10/2015 11:00:00 - 27/10/2015 12:00:00","BZN|DK1","Without Sequence","35.90","",""
"27/10/2015 12:00:00 - 27/10/2015 13:00:00","BZN|DK1","Without Sequence","30.81","",""
"27/10/2015 13:00:00 - 27/10/2015 14:00:00","BZN|DK1","Without Sequence","30.12","",""
"27/10/2015 14:00:00 - 27/10/2015 15:00:00","BZN|DK1","Without Sequence","29.67","",""
"27/10/2015 15:00:00 - 27/10/2015 16:00:00","BZN|DK1","Without Sequence","29.43","",""
"27/10/2015 16:00:00 - 27/10/2015 17:00:00","BZN|DK1","Without Sequence","30.72","",""
"27/10/2015 17:00:00 - 27/10/2015 18:00:00","BZN|DK1","Without Sequence","52.80","",""
"27/10/2015 18:00:00 - 27/10/2015 19:00:00","BZN|DK1","Without Sequence","37.95","",""
"27/10/2015 19:00:00 - 27/10/2015 20:00:00","BZN|DK1","Without Sequence","29.90","",""
"27/10/2015 20:00:00 - 27/10/2015 21:00:00","BZN|DK1","Without Sequence","26.47","",""
"27/10/2015 21:00:00 - 27/10/2015 22:00:00","BZN|DK1","Without Sequence","26.24","",""
"27/10/2015 22:00:00 - 27/10/2015 23:00:00","BZN|DK1","Without Sequence","25.60","",""
"27/10/2015 23:00:00 - 28/10/2015 00:00:00","BZN|DK1","Without Sequence","24.82","",""
"28/10/2015 00:00:00 - 28/10/2015 01:00:00","BZN|DK1","Without Sequence","24.83","",""
"28/10/2015 01:00:00 - 28/10/2015 02:00:00","BZN|DK1","Without Sequence","24.51","",""
"28/10/2015 02:00:00 - 28/10/2015 03:00:00","BZN|DK1","Without Sequence","24.05","",""
"28/10/2015 03:00:00 - 28/10/2015 04:00:00","BZN|DK1","Without Sequence","24.14","",""
"28/10/2015 04:00:00 - 28/10/2015 05:00:00","BZN|DK1","Without Sequence","24.68","",""
"28/10/2015 05:00:00 - 28/10/2015 06:00:00","BZN|DK1","Without Sequence","24.85","",""
"28/10/2015 06:00:00 - 28/10/2015 07:00:00","BZN|DK1","Without Sequence","25.58","",""
"28/10/2015 07:00:00 - 28/10/2015 08:00:00","BZN|DK1","Without Sequence","28.86","",""
"28/10/2015 08:00:00 - 28/10/2015 09:00:00","BZN|DK1","Without Sequence","29.43","",""
"28/10/2015 09:00:00 - 28/10/2015 10:00:00","BZN|DK1","Without Sequence","28.86","",""
"28/10/2015 10:00:00 - 28/10/2015 11:00:00","BZN|DK1","Without Sequence","28.85","",""
"28/10/2015 11:00:00 - 28/10/2015 12:00:00","BZN|DK1","Without Sequence","28.50","",""
"28/10/2015 12:00:00 - 28/10/2015 13:00:00","BZN|DK1","Without Sequence","28.44","",""
"28/10/2015 13:00:00 - 28/10/2015 14:00:00","BZN|DK1","Without Sequence","27.32","",""
"28/10/2015 14:00:00 - 28/10/2015 15:00:00","BZN|DK1","Without Sequence","26.87","",""
"28/10/2015 15:00:00 - 28/10/2015 16:00:00","BZN|DK1","Without Sequence","27.65","",""
"28/10/2015 16:00:00 - 28/10/2015 17:00:00","BZN|DK1","Without Sequence","28.93","",""
"28/10/2015 17:00:00 - 28/10/2015 18:00:00","BZN|DK1","Without Sequence","30.97","",""
"28/10/2015 18:00:00 - 28/10/2015 19:00:00","BZN|DK1","Without Sequence","30.55","",""
"28/10/2015 19:00:00 - 28/10/2015 20:00:00","BZN|DK1","Without Sequence","28.90","",""
"28/10/2015 20:00:00 - 28/10/2015 21:00:00","BZN|DK1","Without Sequence","26.58","",""
"28/10/2015 21:00:00 - 28/10/2015 22:00:00","BZN|DK1","Without Sequence","25.97","",""
"28/10/2015 22:00:00 - 28/10/2015 23:00:00","BZN|DK1","Without Sequence","25.40","",""
"28/10/2015 23:00:00 - 29/10/2015 00:00:00","BZN|DK1","Without Sequence","24.90","",""
"29/10/2015 00:00:00 - 29/10/2015 01:00:00","BZN|DK1","Without Sequence","25.06","",""
"29/10/2015 01:00:00 - 29/10/2015 02:00:00","BZN|DK1","Without Sequence","24.93","",""
"29/10/2015 02:00:00 - 29/10/2015 03:00:00","BZN|DK1","Without Sequence","24.91","",""
"29/10/2015 03:00:00 - 29/10/2015 04:00:00","BZN|DK1","Without Sequence","25.14","",""
"29/10/2015 04:00:00 - 29/10/2015 05:00:00","BZN|DK1","Without Sequence","25.87","",""
"29/10/2015 05:00:00 - 29/10/2015 06:00:00","BZN|DK1","Without Sequence","27.89","",""
"29/10/2015 06:00:00 - 29/10/2015 07:00:00","BZN|DK1","Without Sequence","45.02","",""
"29/10/2015 07:00:00 - 29/10/2015 08:00:00","BZN|DK1","Without Sequence","53.42","",""
"29/10/2015 08:00:00 - 29/10/2015 09:00:00","BZN|DK1","Without Sequence","56.03","",""
"29/10/2015 09:00:00 - 29/10/2015 10:00:00","BZN|DK1","Without Sequence","56.88","",""
"29/10/2015 10:00:00 - 29/10/2015 11:00:00","BZN|DK1","Without Sequence","56.19","",""
"29/10/2015 11:00:00 - 29/10/2015 12:00:00","BZN|DK1","Without Sequence","55.51","",""
"29/10/2015 12:00:00 - 29/10/2015 13:00:00","BZN|DK1","Without Sequence","53.91","",""
"29/10/2015 13:00:00 - 29/10/2015 14:00:00","BZN|DK1","Without Sequence","54.24","",""
"29/10/2015 14:00:00 - 29/10/2015 15:00:00","BZN|DK1","Without Sequence","55.17","",""
"29/10/2015 15:00:00 - 29/10/2015 16:00:00","BZN|DK1","Without Sequence","55.29","",""
"29/10/2015 16:00:00 - 29/10/2015 17:00:00","BZN|DK1","Without Sequence","54.85","",""
"29/10/2015 17:00:00 - 29/10/2015 18:00:00","BZN|DK1","Without Sequence","64.51","",""
"29/10/2015 18:00:00 - 29/10/2015 19:00:00","BZN|DK1","Without Sequence","71.66","",""
"29/10/2015 19:00:00 - 29/10/2015 20:00:00","BZN|DK1","Without Sequence","53.04","",""
"29/10/2015 20:00:00 - 29/10/2015 21:00:00","BZN|DK1","Without Sequence","32.58","",""
"29/10/2015 21:00:00 - 29/10/2015 22:00:00","BZN|DK1","Without Sequence","31.00","",""
"29/10/2015 22:00:00 - 29/10/2015 23:00:00","BZN|DK1","Without Sequence","28.11","",""
"29/10/2015 23:00:00 - 30/10/2015 00:00:00","BZN|DK1","Without Sequence","26.84","",""
"30/10/2015 00:00:00 - 30/10/2015 01:00:00","BZN|DK1","Without Sequence","25.87","",""
"30/10/2015 01:00:00 - 30/10/2015 02:00:00","BZN|DK1","Without Sequence","25.55","",""
"30/10/2015 02:00:00 - 30/10/2015 03:00:00","BZN|DK1","Without Sequence","25.42","",""
"30/10/2015 03:00:00 - 30/10/2015 04:00:00","BZN|DK1","Without Sequence","25.61","",""
"30/10/2015 04:00:00 - 30/10/2015 05:00:00","BZN|DK1","Without Sequence","27.64","",""
"30/10/2015 05:00:00 - 30/10/2015 06:00:00","BZN|DK1","Without Sequence","29.43","",""
"30/10/2015 06:00:00 - 30/10/2015 07:00:00","BZN|DK1","Without Sequence","36.02","",""
"30/10/2015 07:00:00 - 30/10/2015 08:00:00","BZN|DK1","Without Sequence","52.05","",""
"30/10/2015 08:00:00 - 30/10/2015 09:00:00","BZN|DK1","Without Sequence","53.68","",""
"30/10/2015 09:00:00 - 30/10/2015 10:00:00","BZN|DK1","Without Sequence","54.00","",""
"30/10/2015 10:00:00 - 30/10/2015 11:00:00","BZN|DK1","Without Sequence","52.00","",""
"30/10/2015 11:00:00 - 30/10/2015 12:00:00","BZN|DK1","Without Sequence","49.36","",""
"30/10/2015 12:00:00 - 30/10/2015 13:00:00","BZN|DK1","Without Sequence","44.55","",""
"30/10/2015 13:00:00 - 30/10/2015 14:00:00","BZN|DK1","Without Sequence","43.87","",""
"30/10/2015 14:00:00 - 30/10/2015 15:00:00","BZN|DK1","Without Sequence","43.60","",""
"30/10/2015 15:00:00 - 30/10/2015 16:00:00","BZN|DK1","Without Sequence","30.97","",""
"30/10/2015 16:00:00 - 30/10/2015 17:00:00","BZN|DK1","Without Sequence","46.37","",""
"30/10/2015 17:00:00 - 30/10/2015 18:00:00","BZN|DK1","Without Sequence","30.95","",""
"30/10/2015 18:00:00 - 30/10/2015 19:00:00","BZN|DK1","Without Sequence","29.39","",""
"30/10/2015 19:00:00 - 30/10/2015 20:00:00","BZN|DK1","Without Sequence","26.62","",""
"30/10/2015 20:00:00 - 30/10/2015 21:00:00","BZN|DK1","Without Sequence","25.89","",""
"30/10/2015 21:00:00 - 30/10/2015 22:00:00","BZN|DK1","Without Sequence","25.64","",""
"30/10/2015 22:00:00 - 30/10/2015 23:00:00","BZN|DK1","Without Sequence","25.29","",""
"30/10/2015 23:00:00 - 31/10/2015 00:00:00","BZN|DK1","Without Sequence","24.80","",""
"31/10/2015 00:00:00 - 31/10/2015 01:00:00","BZN|DK1","Without Sequence","24.56","",""
"31/10/2015 01:00:00 - 31/10/2015 02:00:00","BZN|DK1","Without Sequence","24.36","",""
"31/10/2015 02:00:00 - 31/10/2015 03:00:00","BZN|DK1","Without Sequence","24.16","",""
"31/10/2015 03:00:00 - 31/10/2015 04:00:00","BZN|DK1","Without Sequence","24.05","",""
"31/10/2015 04:00:00 - 31/10/2015 05:00:00","BZN|DK1","Without Sequence","24.16","",""
"31/10/2015 05:00:00 - 31/10/2015 06:00:00","BZN|DK1","Without Sequence","24.32","",""
"31/10/2015 06:00:00 - 31/10/2015 07:00:00","BZN|DK1","Without Sequence","24.09","",""
"31/10/2015 07:00:00 - 31/10/2015 08:00:00","BZN|DK1","Without Sequence","24.31","",""
"31/10/2015 08:00:00 - 31/10/2015 09:00:00","BZN|DK1","Without Sequence","24.58","",""
"31/10/2015 09:00:00 - 31/10/2015 10:00:00","BZN|DK1","Without Sequence","25.00","",""
"31/10/2015 10:00:00 - 31/10/2015 11:00:00","BZN|DK1","Without Sequence","25.27","",""
"31/10/2015 11:00:00 - 31/10/2015 12:00:00","BZN|DK1","Without Sequence","25.33","",""
"31/10/2015 12:00:00 - 31/10/2015 13:00:00","BZN|DK1","Without Sequence","25.26","",""
"31/10/2015 13:00:00 - 31/10/2015 14:00:00","BZN|DK1","Without Sequence","25.11","",""
"31/10/2015 14:00:00 - 31/10/2015 15:00:00","BZN|DK1","Without Sequence","25.10","",""
"31/10/2015 15:00:00 - 31/10/2015 16:00:00","BZN|DK1","Without Sequence","25.39","",""
"31/10/2015 16:00:00 - 31/10/2015 17:00:00","BZN|DK1","Without Sequence","25.87","",""
"31/10/2015 17:00:00 - 31/10/2015 18:00:00","BZN|DK1","Without Sequence","26.48","",""
